,To,From,Reason for dishing,Unnamed: 3,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1
151,durgadasji,juankbell,"for sharing some fun time in today's Gravity wg. All our personal missions, visions and values should be represented by the TEC's mission, vision & values.",Token Engineering Commons,2021-04-01 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
152,durgadasji,iviangita,for contributing so much to the community,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
153,durgadasji,iviangita,for the Gravity survey,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
154,durgadasji,iviangita,for always giving advice and a lot of relevant information,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
155,durgadasji,juankbell,for every interaction we have had in this past weeks. Thanks for your presence and support.,Token Engineering Commons,2021-04-05 00:00:00,🙏praise,,100.0,80.0,0.0012937024,1.48775776,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
156,durgadasji,markop,to for joining the Comms Weekly call.,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
157,durgadasji,juankbell,for joining an improvised hack session on MVV's & some topics of Gravity,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,80.0,100.0,0.00129170133,1.485456529,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
158,durgadasji,zeptimus,for joining soft gov and sharing his inputs on MVV ✨,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
159,durgadasji,zeptimus,for joining the stewards meeting ⚡,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
160,durgadasji,zeptimus,for helping me to recover my brightid acc and helping to edit and upload a video since my pc got a chip burn and i need to replace 😄,Token Engineering Commons,2021-04-08 00:00:00,🙏praise,,150.0,100.0,0.001797920595,2.067608684,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
161,durgadasji,iviangita,for being active and present in Gravity,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,20.03451785,durgadasji,-,Juank,Ivy,#15 Apr 9,,,
162,laurenluz,quantifiers,Gets paid by Giveth so she only gets 50% IH,,,,,,,0.0,-17.8175,17.81776325,Laurenluz,-,Juank,Ivy,#15 Apr 9,,,
163,mateodaza,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-27 00:00:00,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
164,mateodaza,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-04-09 00:00:00,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
165,mateodaza,liviade,"@santigs, @Juankbell, @mateodaza, @griff, @natesuits, @chuygarcia92🐝,@Zeptimus, @Tam2140, @durgadas, @Suga, for joining soft gov yesterday 💛",Token Engineering Commons,2021-03-31 00:00:00,🙏praise,,60.0,50.0,0.0007904847406,0.9090574516,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
166,mateodaza,iviangita,for taking the lead of searching for speaker for the talk in Colombia this month,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,200.0,150.0,0.002516088297,2.893501542,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
167,mateodaza,iviangita,for looking at the reward systems,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,150.0,150.0,0.002154503108,2.477678574,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
168,mateodaza,iviangita,for joining the TEC Weekly Sync 🙏🏼 https://www.youtube.com/watch?v=WG5j9aC8mWg,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,40.0,50.0,0.0006458506648,0.7427282645,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
169,mateodaza,juankbell,for every interaction we have had in this past weeks. Thanks for your presence and support.,Token Engineering Commons,2021-04-05 00:00:00,🙏praise,,150.0,80.0,0.00165528759,1.903580728,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
170,mateodaza,tam2140,because I don't always see what you do though I know you contribute in ways that are not are no so visible all the time.,Commons Stack,2021-04-05 00:00:00,🙌praise,,150.0,150.0,0.002154503108,2.477678574,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
171,mateodaza,iviangita,"for jumping into the TEC coming from Giveth, finding ways to be useful, and producing high-quality work so quickly",Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,150.0,100.0,0.001797920595,2.067608684,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
172,mateodaza,iviangita,for helping in the Gravity survey,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,150.0,100.0,0.001797920595,2.067608684,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
173,mateodaza,iviangita,for helping with Source Cred progress,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,200.0,150.0,0.002516088297,2.893501542,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
174,mateodaza,iviangita,for joining the TEC Community Call 🙌 https://www.youtube.com/watch?v=ehhAVtQhLAs,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
175,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-27 00:00:00,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
176,metaverde,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,PRAISE,2021-04-09 00:00:00,TE Praise,,40.0,40.0,0.0005745341621,0.6607142865,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
177,metaverde,juankbell,"for sharing some fun time in today's Gravity wg. All our personal missions, visions and values should be represented by the TEC's mission, vision & values.",Token Engineering Commons,2021-04-01 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
178,metaverde,tam2140,to for an epic retrospective to an epic Sprint 6!,Token Engineering Commons,2021-04-01 00:00:00,🙏praise,,100.0,50.0,0.001079752892,1.241715826,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
179,metaverde,markop,to for bringing to TEC.,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,150.0,100.0,0.001797920595,2.067608684,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
180,metaverde,vyvyvi,for introducing me to TEC and helping me onboard,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
181,metaverde,tam2140,to for mission vision value tokenlog waterfall Griff's land in S. America sprint planning session,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
182,metaverde,griff,to for helping our community understand impact hours,Token Engineering Commons,2021-04-04 00:00:00,🙏praise,,150.0,100.0,0.001797920595,2.067608684,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
183,metaverde,griff,for offering to help onboard hatchers and being cool with moving over to the Project Swat team,Token Engineering Commons,2021-04-04 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
184,metaverde,juankbell,for looking super cozy during the Hatcher Outreach session 😄,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,200.0,80.0,0.002016872779,2.319403696,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
185,metaverde,metaverde,for speaking up No new meetings. 😆,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
186,metaverde,zeptimus,for joining Hatchers outreach weekly sync 😄,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
187,metaverde,iviangita,for their contributions in the SWAT team,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,80.0,100.0,0.00129170133,1.485456529,18.14589512,metaverde,-,Juank,Ivy,#15 Apr 9,,,
188,kristoferkristofer,griffgreen,their amazing work on the Swiss Membership DApp (soon to be the Trusted Seed Dashboard) the most recent PR to remove the Pending Score box and make other small improvements is just delicious.,PRAISE,2021-04-01 00:00:00,Commons Stack,,100.0,150.0,0.001792917919,2.061855606,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
189,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-27 00:00:00,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
190,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-03-27 00:00:00,TE Praise,,20.0,15.0,0.0002516088297,0.2893501542,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
191,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-04-09 00:00:00,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
192,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-04-09 00:00:00,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
193,cranders71,tam2140,to for the excellent last blog post (I'm catching up on my praise) and improving the new process to get it done,Token Engineering Commons,2021-04-01 00:00:00,🙏praise,,100.0,200.0,0.002149500432,2.471925496,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
194,cranders71,iviangita,because new people are coming and this is possible because of the stewards amazing work,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,150.0,100.0,0.001797920595,2.067608684,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
195,cranders71,juankbell,for every interaction we have had in this past weeks. Thanks for your presence and support.,Token Engineering Commons,2021-04-05 00:00:00,🙏praise,,100.0,80.0,0.0012937024,1.48775776,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
196,cranders71,zeptimus,for joining common swarm with an awesome energy⚡,Token Engineering Commons,2021-04-05 00:00:00,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
197,cranders71,markop,to for joining the Comms Weekly call.,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
198,cranders71,zeptimus,for the harchers outreach milestone +77 soft commitments,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,200.0,200.0,0.002872670811,3.303571432,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
199,cranders71,zeptimus,for joining the stewards meeting ⚡,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
200,cranders71,zeptimus,for joining Hatchers outreach weekly sync 😄,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
201,cranders71,iviangita,for working on the Glossary few months ago,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,150.0,200.0,0.002511085621,2.887748464,17.62964833,cranders71,-,Juank,Ivy,#15 Apr 9,,,
202,ddan,liviade,"@chuygarcia92🐝, @ddan, for joining the AMA call :D",Token Engineering Commons,2021-03-31 00:00:00,🙏praise,,60.0,50.0,0.0007904847406,0.9090574516,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
203,kristoferkristofer,iviangita,brainstorming the next version of Swiss Dapp,PRAISE,2021-04-02 00:00:00,TE Praise,,100.0,150.0,0.001792917919,2.061855606,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
204,kristoferkristofer,jessicazartler,porting our website to Netlify - awesome work thank you Kris!!!!,PRAISE,2021-04-09 00:00:00,TE Praise,,200.0,200.0,0.002872670811,3.303571432,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
205,kristoferkristofer,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-04-09 00:00:00,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
206,kristoferkristofer,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-04-09 00:00:00,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
207,kristoferkristofer,tam2140,to for taking on new issues and being so considerate and thoughtful in your approach,Token Engineering Commons,2021-04-01 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
208,kristoferkristofer,griff,for the amazing dev work keeping the swiss membership app working great!,Commons Stack,2021-04-05 00:00:00,🙌praise,,100.0,100.0,0.001436335405,1.651785716,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
209,kristoferkristofer,kris,"for his work implementing the TEC website in a netlify build, and for his patience with me while we configured the DNS. The site is live now at https://tecommons.org",Token Engineering Commons,2021-04-08 00:00:00,🙏praise,,100.0,150.0,0.001792917919,2.061855606,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
210,kristoferkristofer,iviangita,because his contributions in a very short amount of time is awesome and for all of his work in the website such as redirecting the URL,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
211,kristoferkristofer,iviangita,for joining the TEC Community Call 🙌 https://www.youtube.com/watch?v=ehhAVtQhLAs,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,16.01311652,kristoferkristofer,-,Juank,Ivy,#15 Apr 9,,,
212,shawnwestrick,santigs,for attending this week Legal WG,Token Engineering Commons,2021-04-02 00:00:00,🏛legal,,100.0,100.0,0.001436335405,1.651785716,12.31788505,shawn_westrick,-,Juank,Ivy,#15 Apr 9,,,
213,ddan,juankbell,"for taking time to brainstorm on the Gravity survey! I'm sure we will do a great tool to gather information for the purpose of identifying feelings, needs and requests related to conflict management in Decentralized communities",Token Engineering Commons,2021-03-31 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
214,ddan,zeptimus,for carrying the flag with the gravity survey,Token Engineering Commons,2021-03-31 00:00:00,🙏praise,,150.0,150.0,0.002154503108,2.477678574,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
215,ddan,juankbell,"for sharing some fun time in today's Gravity wg. All our personal missions, visions and values should be represented by the TEC's mission, vision & values.",Token Engineering Commons,2021-04-01 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
216,ddan,iviangita,for the Gravity survey,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
217,ddan,iviangita,for a great call with Chuy,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,100.0,80.0,0.0012937024,1.48775776,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
218,ddan,iviangita,for taking the flag of the Gravity survey,Token Engineering Commons,2021-04-02 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
219,ddan,juankbell,for every interaction we have had in this past weeks. Thanks for your presence and support.,Token Engineering Commons,2021-04-05 00:00:00,🙏praise,,100.0,80.0,0.0012937024,1.48775776,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
220,ddan,juankbell,for joining an improvised hack session on MVV's & some topics of Gravity,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,80.0,100.0,0.00129170133,1.485456529,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
221,ddan,iviangita,for helping in the Gravity survey,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
222,ddan,iviangita,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,20.0,25.0,0.0003229253324,0.3713641322,15.81843712,ddan#2489,-,Juank,Ivy,#15 Apr 9,,,
223,merlinegalite,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-27 00:00:00,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
224,shawnwestrick,santigs,for working in the first areas of the proposal terms document,Token Engineering Commons,2021-04-02 00:00:00,🏛legal,,200.0,200.0,0.002872670811,3.303571432,12.31788505,shawn_westrick,-,Juank,Ivy,#15 Apr 9,,,
225,shawnwestrick,juankbell,for every interaction we have had in this past weeks. Thanks for your presence and support.,Token Engineering Commons,2021-04-05 00:00:00,🙏praise,,200.0,80.0,0.002016872779,2.319403696,12.31788505,shawn_westrick,-,Juank,Ivy,#15 Apr 9,,,
226,shawnwestrick,iviangita,for helping in the Gravity survey,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,150.0,100.0,0.001797920595,2.067608684,12.31788505,shawn_westrick,-,Juank,Ivy,#15 Apr 9,,,
227,shawnwestrick,iviangita,for always making time for Legal calls,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,100.0,80.0,0.0012937024,1.48775776,12.31788505,shawn_westrick,-,Juank,Ivy,#15 Apr 9,,,
228,shawnwestrick,iviangita,for attending the Legal weekly sync,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,100.0,80.0,0.0012937024,1.48775776,12.31788505,shawn_westrick,-,Juank,Ivy,#15 Apr 9,,,
229,mountmanu,markop,to for joining the Comms Weekly call.,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
230,merlinegalite,laurenluz,being the first reviewer on Part 1 of the commons simulator deep dive blog post,PRAISE,2021-03-29 00:00:00,CS dDEV Team,,100.0,80.0,0.0012937024,1.48775776,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
231,merlinegalite,griffgreen,joining our Commons Stack Simulator sync & continuing to improve the game!,PRAISE,2021-03-31 00:00:00,CS dDEV Team,,50.0,50.0,0.0007181677027,0.8258928581,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
232,merlinegalite,griffgreen,their amazing work on the Swiss Membership DApp (soon to be the Trusted Seed Dashboard) the most recent PR to remove the Pending Score box and make other small improvements is just delicious.,PRAISE,2021-04-01 00:00:00,Commons Stack,,100.0,150.0,0.001792917919,2.061855606,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
233,merlinegalite,iviangita,brainstorming the next version of Swiss Dapp,PRAISE,2021-04-02 00:00:00,TE Praise,,100.0,100.0,0.001436335405,1.651785716,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
234,merlinegalite,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-04-02 00:00:00,Commons Stack,,20.0,15.0,0.0002516088297,0.2893501542,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
235,merlinegalite,griffgreen,joining our Commons Stack Simulator sync & continuing to improve the game!,PRAISE,2021-04-07 00:00:00,CS dDEV Team,,60.0,50.0,0.0007904847406,0.9090574516,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
236,merlinegalite,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-04-09 00:00:00,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
237,merlinegalite,iviangita,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Token Engineering Commons,2021-04-03 00:00:00,🙏praise,,60.0,40.0,0.0007191682379,0.8270434736,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
238,merlinegalite,tam2140,"for this beautiful blog post, a perfect Saturday morning read. https://medium.com/commonsstack/the-magic-behind-the-commons-simulator-part-1-game-flow-8fa2bed8437b",Commons Stack,2021-04-03 00:00:00,🙌praise,,100.0,100.0,0.001436335405,1.651785716,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
239,merlinegalite,griff,for the amazing dev work keeping the swiss membership app working great!,Commons Stack,2021-04-05 00:00:00,🙌praise,,100.0,100.0,0.001436335405,1.651785716,12.09904272,MerlinEgalite,-,Juank,Ivy,#15 Apr 9,,,
240,mateodaza,quantifiers,Gets paid by Giveth so she only gets 50% IH,,,,,,,0.0,-10.001,10.00056517,mateodaza,-,Juank,Ivy,#15 Apr 9,,,
241,mountmanu,juankbell,for joining an improvised hack session on MVV's & some topics of Gravity,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,80.0,100.0,0.00129170133,1.485456529,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
242,mountmanu,zeptimus,for joining soft gov and sharing his inputs on MVV ✨,Token Engineering Commons,2021-04-06 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
243,mountmanu,iviangita,for joining the Transparency working sesh 😄,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
244,mountmanu,annamarieswan,For being so welcoming!,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,70.0,75.0,0.001041093035,1.19725699,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
245,mountmanu,zeptimus,for joining Hatchers outreach weekly sync 😄,Token Engineering Commons,2021-04-07 00:00:00,🙏praise,,70.0,50.0,0.0008628017785,0.9922220452,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
246,mountmanu,iviangita,for syncing with Eduardo and giving his effort to help and for supporting Comms and stepping in to do the community video,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
247,mountmanu,iviangita,for joining the TEC Community Call 🙌 https://www.youtube.com/watch?v=ehhAVtQhLAs,Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,50.0,50.0,0.0007181677027,0.8258928581,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
248,mountmanu,tam2140,"for making time despite the timezone diff to sync up on the details of the hatch phases and how he can make the infographic more dynamic, like his conversation. 🙂",Token Engineering Commons,2021-04-09 00:00:00,🙏praise,,100.0,100.0,0.001436335405,1.651785716,10.6147368,Mount Manu#3530,-,Juank,Ivy,#15 Apr 9,,,
249,griffgreen,quantifiers,Gets paid by the Commons Stack so he only get 15% IH,,,,,,,0.0,-55.4421,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
250,griffgreen,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-03-27 00:00:00,Commons Stack,,20.0,15.0,0.0002516088297,0.2893501542,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
251,griffgreen,griffgreen,joining our Commons Stack Simulator sync & continuing to improve the game!,PRAISE,2021-03-31 00:00:00,CS dDEV Team,,50.0,50.0,0.0007181677027,0.8258928581,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
252,griffgreen,iviangita,"helping with all the projects, TEC Hatch frontend and templates",PRAISE,2021-04-02 00:00:00,TE Praise,,60.0,80.0,0.001004434248,1.155099386,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
253,griffgreen,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,PRAISE,2021-04-02 00:00:00,Commons Stack,,20.0,15.0,0.0002516088297,0.2893501542,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
254,griffgreen,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,PRAISE,2021-04-03 00:00:00,TE Praise,,20.0,25.0,0.0003229253324,0.3713641322,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
255,griffgreen,griffgreen,joining our Commons Stack Simulator sync & continuing to improve the game!,PRAISE,2021-04-07 00:00:00,CS dDEV Team,,60.0,50.0,0.0007904847406,0.9090574516,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
256,griffgreen,iviangita,they are getting us to the Hatch and for handling all the applications for the hatchers,PRAISE,2021-04-09 00:00:00,TE Praise,,70.0,75.0,0.001041093035,1.19725699,9.783875323,GriffGreen,-,Juank,Ivy,#15 Apr 9,,,
